Destination,Month,RoomType,Stars,PricePerNight
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,3788
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,718
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1023
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1200
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,732
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,683
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,941
"Marseille",6,"Standard",0,2414
"Marseille",6,"Standard",0,899
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1687
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,720
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,731
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,610
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,479
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1082
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,2376
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,905
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,457
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,1393
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,884
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2175
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,789
"Marseille",6,"Standard",0,642
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1086
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2028
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,819
"Marseille",6,"Standard",0,7
"Marseille",6,"Standard",0,638
"Marseille",6,"Standard",0,23252
"Marseille",6,"Standard",0,483
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2103
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,842
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2224
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,486
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,543
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,825
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,556
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,231
"Marseille",6,"Standard",0,765
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,940
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1083
"Marseille",6,"Standard",0,997
"Marseille",6,"Standard",0,724
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,727
"Marseille",6,"Standard",0,223
"Marseille",6,"Standard",0,920
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1330
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1969
"Marseille",6,"Standard",0,34
"Marseille",6,"Standard",0,781
"Marseille",6,"Standard",0,250
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,2775
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,966
"Marseille",6,"Standard",0,247200
"Marseille",6,"Standard",0,444
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,530
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,725
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,506
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,720
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,903
"Marseille",6,"Standard",0,236
"Marseille",6,"Standard",0,474
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,616
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,623
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,526
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,726
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,297
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,815
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2997
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,494
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,758
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,1514
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,922
"Marseille",6,"Standard",0,821
"Marseille",6,"Standard",0,2411
"Marseille",6,"Standard",0,825
"Marseille",6,"Standard",0,212
"Marseille",6,"Standard",0,532
"Marseille",6,"Standard",0,242552
"Marseille",6,"Standard",0,1177
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,689
"Marseille",6,"Standard",0,228
"Marseille",6,"Standard",0,537
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,788
"Marseille",6,"Standard",0,312
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,615
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,1675
"Marseille",6,"Standard",0,2524
"Marseille",6,"Standard",0,1749
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,534
"Marseille",6,"Standard",0,1058
"Marseille",6,"Standard",0,470
"Marseille",6,"Standard",0,500
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,934
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,527
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,711
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,602
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,871
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,619
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,752
"Marseille",6,"Standard",0,537
"Marseille",6,"Standard",0,335
"Marseille",6,"Standard",0,410
"Marseille",6,"Standard",0,19
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,16
"Marseille",6,"Standard",0,757
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,733
"Marseille",6,"Standard",0,2
"Marseille",6,"Standard",0,793
"Marseille",6,"Standard",0,203
"Marseille",6,"Standard",0,895
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,425
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,583
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,2684
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,568
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,576
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,1263
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1412
"Marseille",6,"Standard",0,488
"Marseille",6,"Standard",0,2421
"Marseille",6,"Standard",0,850
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,900
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,817
"Marseille",6,"Standard",0,2410
"Marseille",6,"Standard",0,872
"Marseille",6,"Standard",0,2241
"Marseille",6,"Standard",0,1087
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,743
"Marseille",6,"Standard",0,2411
"Marseille",6,"Standard",0,713
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,581
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,389
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,715
"Marseille",6,"Standard",0,231
"Marseille",6,"Standard",0,481
"Marseille",6,"Standard",0,713
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,694
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,565
"Marseille",6,"Standard",0,0.4
"Marseille",6,"Standard",0,1105
"Marseille",6,"Standard",0,19
"Marseille",6,"Standard",0,678
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,232100
"Marseille",6,"Standard",0,680
"Marseille",6,"Standard",0,237
"Marseille",6,"Standard",0,861
"Marseille",6,"Standard",0,674
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,571
"Marseille",6,"Standard",0,916
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,791
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1200
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,600
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,811
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,794
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,646
"Marseille",6,"Standard",0,972
"Marseille",6,"Standard",0,258
"Marseille",6,"Standard",0,444
"Marseille",6,"Standard",0,379
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,510
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,756
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,886
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,1088
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1080
"Marseille",6,"Standard",0,2232
"Marseille",6,"Standard",0,1267
"Marseille",6,"Standard",0,3
"Marseille",6,"Standard",0,213
"Marseille",6,"Standard",0,1061
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1235
"Marseille",6,"Standard",0,683
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,202
"Marseille",6,"Standard",0,1010
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,661
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,926
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1047
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,3424
"Marseille",6,"Standard",0,33
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,702
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,635
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,904
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,715
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1869
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1287
"Marseille",6,"Standard",0,214
"Marseille",6,"Standard",0,907
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,594
"Marseille",6,"Standard",0,234
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,610
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,869
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,741
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,844
"Marseille",6,"Standard",0,2432
"Marseille",6,"Standard",0,1109
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,878
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,644
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,694
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,682
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1149
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,661
"Marseille",6,"Standard",0,780
"Marseille",6,"Standard",0,944
"Marseille",6,"Standard",0,224
"Marseille",6,"Standard",0,653
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1124
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,616
"Marseille",6,"Standard",0,3656
"Marseille",6,"Standard",0,3
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,668
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,922
"Marseille",6,"Standard",0,315
"Marseille",6,"Standard",0,16
"Marseille",6,"Standard",0,1080
"Marseille",6,"Standard",0,594
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,747
"Marseille",6,"Standard",0,0.2
"Marseille",6,"Standard",0,787
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,842
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1383
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,967
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,487
"Marseille",6,"Standard",0,1026
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,1626
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,777
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,802
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,347
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,927
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,863
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,828
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,830
"Marseille",6,"Standard",0,2829
"Marseille",6,"Standard",0,746
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,762
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,768
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,8921
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,540
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,898
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,636
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,760
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,317
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,1168
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1043
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1137
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1029
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,927
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,2814
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,389
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,588
"Marseille",6,"Standard",0,860
"Marseille",6,"Standard",0,23902
"Marseille",6,"Standard",0,751
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,727
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,858
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,646
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,573
"Marseille",6,"Standard",0,1023
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,585
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,583
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,674
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,391
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,533
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,828
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,989
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,838
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1023
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,673
"Marseille",6,"Standard",0,20
"Marseille",6,"Standard",0,430
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,619
"Marseille",6,"Standard",0,26602
"Marseille",6,"Standard",0,681
"Marseille",6,"Standard",0,2256
"Marseille",6,"Standard",0,493
"Marseille",6,"Standard",0,32
"Marseille",6,"Standard",0,595
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,720
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,680
"Marseille",6,"Standard",0,2412
"Marseille",6,"Standard",0,660
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,797
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,652
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,758
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1061
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1121
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,693
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,623
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,577
"Marseille",6,"Standard",0,27100
"Marseille",6,"Standard",0,892
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,606
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,819
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1201
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1097
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,825
"Marseille",6,"Standard",0,2532
"Marseille",6,"Standard",0,625
"Marseille",6,"Standard",0,28
"Marseille",6,"Standard",0,500
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,836
"Marseille",6,"Standard",0,212602
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,212
"Marseille",6,"Standard",0,637
"Marseille",6,"Standard",0,1360
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1017
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,592
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,651
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1668
"Marseille",6,"Standard",0,288027
"Marseille",6,"Standard",0,569
"Marseille",6,"Standard",0,717
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,464
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,607
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,1265
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,761
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,716
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,909
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,773
"Marseille",6,"Standard",0,510
"Marseille",6,"Standard",0,2214
"Marseille",6,"Standard",0,2000
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,628
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,801
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,484
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,610
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,489
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,650
"Marseille",6,"Standard",0,302
"Marseille",6,"Standard",0,570
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,702
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1418
"Marseille",6,"Standard",0,2
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,1493
"Marseille",6,"Standard",0,21150
"Marseille",6,"Standard",0,664
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,914
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,503
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,724
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1010
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,821
"Marseille",6,"Standard",0,262700
"Marseille",6,"Standard",0,749
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,715
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,472
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,896
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,902
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,967
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,608
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,773
"Marseille",6,"Standard",0,766
"Marseille",6,"Standard",0,241
"Marseille",6,"Standard",0,800
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1326
"Marseille",6,"Standard",0,252
"Marseille",6,"Standard",0,735
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,714
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,671
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1079
"Marseille",6,"Standard",0,235
"Marseille",6,"Standard",0,1869
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,358
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,1691
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,962
"Marseille",6,"Standard",0,1446
"Marseille",6,"Standard",0,692
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1158
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,522
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,972
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,2179
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,448
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,700
"Marseille",6,"Standard",0,750
"Marseille",6,"Standard",0,829
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1067
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,819
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,1437
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,880
"Marseille",6,"Standard",0,668
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1073
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,631
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1044
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,457
"Marseille",6,"Standard",0,215
"Marseille",6,"Standard",0,683
"Marseille",6,"Standard",0,29
"Marseille",6,"Standard",0,598
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,544
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,698
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,812
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,546
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,481
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,646
"Marseille",6,"Standard",0,234
"Marseille",6,"Standard",0,505
"Marseille",6,"Standard",0,194
"Marseille",6,"Standard",0,526
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,914
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,790
"Marseille",6,"Standard",0,791
"Marseille",6,"Standard",0,227
"Marseille",6,"Standard",0,632
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,753
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,681
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,808
"Marseille",6,"Standard",0,2110
"Marseille",6,"Standard",0,587
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1783
"Marseille",6,"Standard",0,246
"Marseille",6,"Standard",0,400
"Marseille",6,"Standard",0,1140
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,836
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,652
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,704
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,962
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,706
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,752
"Marseille",6,"Standard",0,233
"Marseille",6,"Standard",0,895
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,730
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,2019
"Marseille",6,"Standard",0,34
"Marseille",6,"Standard",0,3849
"Marseille",6,"Standard",0,22512128
"Marseille",6,"Standard",0,928
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,691
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,892
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,850
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,714
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,811
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,754
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,1334
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,750
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1515
"Marseille",6,"Standard",0,2415
"Marseille",6,"Standard",0,626
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,617
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,798
"Marseille",6,"Standard",0,302
"Marseille",6,"Standard",0,1108
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,886
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,916
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,912
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,871
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,463
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,780
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,734
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,745
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,947
"Marseille",6,"Standard",0,262
"Marseille",6,"Standard",0,451
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1367
"Marseille",6,"Standard",0,221
"Marseille",6,"Standard",0,550
"Marseille",6,"Standard",0,232
"Marseille",6,"Standard",0,1073
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,669
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,684
"Marseille",6,"Standard",0,17
"Marseille",6,"Standard",0,1561
"Marseille",6,"Standard",0,295
"Marseille",6,"Standard",0,834
"Marseille",6,"Standard",0,1141
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1167
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,1082
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,758
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,641
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,1388
"Marseille",6,"Standard",0,246
"Marseille",6,"Standard",0,911
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,994
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,1594
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,662
"Marseille",6,"Standard",0,236362
"Marseille",6,"Standard",0,407
"Marseille",6,"Standard",0,222
"Marseille",6,"Standard",0,463
"Marseille",6,"Standard",0,30
"Marseille",6,"Standard",0,1079
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,804
"Marseille",6,"Standard",0,22
"Marseille",6,"Standard",0,956
"Marseille",6,"Standard",0,27
"Marseille",6,"Standard",0,865
"Marseille",6,"Standard",0,26
"Marseille",6,"Standard",0,323
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,947
"Marseille",6,"Standard",0,25
"Marseille",6,"Standard",0,2149
"Marseille",6,"Standard",0,24
"Marseille",6,"Standard",0,776
"Marseille",6,"Standard",0,23
"Marseille",6,"Standard",0,784
"Marseille",6,"Standard",0,211
"Marseille",6,"Standard",0,818
"Marseille",6,"Standard",0,242
"Marseille",6,"Standard",0,1039
"Marseille",6,"Standard",0,1
"Marseille",6,"Standard",0,21
"Marseille",6,"Standard",0,821
